text,comment_time,title,like_count,reply_count,favorite_count,view_count,retweet_count,is_hot,is_answer,is_bonus,is_reward,reward_count,user_id,followers_count,screen_name,tag,sentiment
【 操作 】6月操作一次：加仓造船7月A股中报季，继续留意《冯柳数据选股池》更新，新能源，锂矿，铜铁铝金属， $上证指数(SH000001)$ $新能源(CSI000941)$ $沪深300(SH000300)$,2023/7/2 08:04,,2,0,0,5683,0,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bullish
【 周期股正确分析姿势摘录 】《比尔米勒致客户信与投资评论全集》第739页：就市场构成而言，标准普尔500指数中的周期股（金融、工业、能源和材料）也仍然接近100年的低谷，自2015年以来，随着更长期限（增长型）估值倍数的扩大和大幅超越市场的表现，其权重明显下降了。之前的两个...,2023/7/1 21:32,,2,0,0,9857,0,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bearish
我的投资理念一直都是长线投资，价值投资，不会轻易改变。至于想通过短线投资盈利的想法，我建议尽快抛弃掉。 价值投资不是只买不卖 ，而是在市场低估的时候买入，什么时候涨谁也不知道，耐心等待即可。市场泡沫的时候分批卖出，记住是分批，等到市场破位的时候大幅卖出。 投资尽量少做...,2023/6/15 22:47,投资是一场修行，认知决定你的高度,3,0,1,19703,0,False,False,False,True,0,8896649479.0,161.0,桃桃不迷路,,Bullish
这些机构左手唱空宁德，右手逢低买入$宁德时代(SZ300750)$ $光伏50ETF(SH516880)$ $新能源(CSI000941)$,2023/6/16 07:45,黑脸白脸都是你们在唱,5,0,0,25257,0,False,False,False,True,0,3324467170.0,3618.0,田园派投资笔记,,Bullish
外围三大利空，A股能否在下周出现“惊天大反转”？利空1：美股三大指数集体下跌，道琼斯指数下跌219点，纳斯达克指数下跌138点，从板块方向来看氢能源和中概股集体领跌；利空2：港股三大指数集体下跌，恒生指数下跌328点，跌幅1.71%；恒生科技指数下跌82点，跌幅2.08%；从板块方向来看，...,2023/6/24 09:48,,0,1,0,4191,0,False,False,False,True,0,1599468767.0,1141.0,老夫子谈股,,Bearish
【乘联会秘书长崔东树：目前充电基础设施布局仍不完善，需进一步构建高质量体系】崔东树指出，近年来，我国充电基础设施快速发展，已建成世界上数量最多、服务范围最广、品种类型最全的充电基础设施体系。目前充电基础设施仍存在布局不够完善、结构不够合理、服务不够均衡、运营不够规范等问题。着...,2023/6/27 16:57,,0,1,0,4411,0,False,False,False,True,0,9680827779.0,9.0,芝士冲咖啡,路人,Neutral
如果想要发展好新能源车，就要大力的提供政策上的优惠，只有这样，企业才能有更大的动能去搞研发，去搞市场。国家为支持新能源汽车产业发展，促进汽车消费，近两年的免税政策可谓是相当大。这不，又发大利好延期了，对购置日期在2024年1月1日至2025年12月31日期间的新能源汽车免征车辆购置税...,2023/6/23 12:36,,0,1,0,4043,0,False,False,False,True,0,1599468767.0,1141.0,老夫子谈股,,Bullish
近2个月，$新能源(CSI000941)$ $CS电池(CSI931719)$ 场内ETF份额暴力拉升！说明了什么？#新能源基金终于回血，要不要趁反弹卖出# #公共桩建设加速，充电桩概念连续走强#,2023/5/17 11:03,,4,18,0,32833,1,False,False,False,True,0,8687456694.0,31994.0,基金复基金,大V,Bullish
大部分板块从2月就跌跌不休，直接给人跌吐了。沪深300这波跌幅近10%，创业板跌超16%，白酒医疗新能源等赛道股，更是一塌糊涂，无底洞式暴跌…$中证医疗(SZ399989)$ $新能源(CSI000941)$ $光伏ETF(SH515790)$,2023/6/7 18:07,,0,3,0,12515,2,False,False,False,True,0,7142097454.0,14157.0,洪荒力ant,大V,Bearish
光伏行业兼备成长与周期属性， 可以把握4条投资主线：把握估值修复机会，底部的估值水平其实透支了对业绩的悲观情绪，光伏中长期的成长属性足以支撑头部公司15-20x的PE水平，关注情绪回归业绩带来的行情；新技术变革下的超额收益，行业整体的TOPCon投产、爬产进度不及预期，TOPCon产品溢价时...,2023/7/10 08:39,,1,0,0,1505,0,False,False,False,True,0,6270156771.0,4.0,中广云智投,路人,Bullish
自 1979 年以来，标准普尔指数的年回报率为 17.9%，持续了 21 年。全世界还有谁能相提并论？！$中字头股票(BK0571)$$新能源(CSI000941)$$上证指数(SH000001)$,2023/7/12 12:40,,1,0,0,6940,0,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bullish
$洛阳钼业(SH603993)$ $华友钴业(SH603799)$ $新能源(CSI000941)$ 大佬说白点就是了，今年的新基金，新基民太少了。骗的基民本金不够给老基民付钱的。怪不得那边的击鼓传花传不出去。哈哈哈哈哈。,2023/6/5 12:01,,3,3,0,3481,0,False,False,False,True,0,7123068685.0,160.0,风云术士,,Bearish
大A病了，吃点药吧$创业板指(SZ399006)$ )$ $新能源(CSI000941)$ $中证医药(SH000933)$,2023/6/8 09:33,,0,4,0,10138,0,False,False,False,True,0,3209990937.0,11.0,风沙星辰S,路人,Bearish
5月19日，国家发改委发布关于向社会公开征求《电力需求侧管理办法（征求意见稿）》《电力负荷管理办法（征求意见稿）》。其中有几点值得我们注意的意见稿中指出：1.鼓励推广新型储能、分布式电源、电动汽车、空调负荷等主体参与需求响应。提升需求响应能力。到2025年，各省需求响应...,2023/5/20 15:40,电力改革继续深入推进,2,8,2,30340,1,False,False,False,True,0,7693760143.0,28.0,长生不慕,路人,Bullish
翻译：笑傲股市书房（微博）首发这一观察最初发表于《对冲基金期刊》截至目前，标普500指数走势未能突破4200关口。我在图表上以黄色突出显示 4200，以指出 SPX 在过去两年中多次趋向于 4200 附近，但直到本周，这些更高的水平都遇到了抛售压力。抛售压力足以提供上方阻力，抛...,2023/6/20 07:14,金融怪杰琳达：当趋势分析和期权定价发生冲突时怎么思考？,2,0,1,8047,0,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bearish
胡锡进 ，老胡，我再来推荐锂矿，新的理由是，顶尖高手进来潜伏了。锂矿该爆雷的都爆得差不多了。你可以关注。国外大师特斯拉如果看几倍涨幅空间，国内锂矿也是N倍潜力。个股有差异，整体。$新能源(CSI000941)$ $特斯拉(TSLA)$ $上证指数(SH000001)$,2023/6/27 10:16,,0,0,1,7171,0,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bullish
翻译：笑傲股市书房（微博）关注微博专栏《全球投资大师通讯》，持续更新2023.6.20彼得林奇从未说过要投资股票市场。 富有传奇色彩的前富达麦哲伦基金经理和投资开创性书籍《战胜华尔街》的作者将于明年庆祝其出版35 周年，在与雅虎财经的对话中我们讨论了自那以来发生的变化...,2023/6/27 12:39,彼得林奇：我从未说过要投资股票 23.6.20,0,0,1,15195,0,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Neutral
相信均值回归，践行越跌越买。终于熬到“微笑曲线”的右侧开启了！希望不要“虚晃一枪”$新能源(CSI000941)$ $新能源车(CSI930997)$ #强势反弹！新能源赛道见底了吗#,2023/5/11 08:38,,8,19,0,22406,0,False,False,False,True,0,8687456694.0,31994.0,基金复基金,大V,Bullish
机构玩ETF波段也是玩得溜 创业板涨了两天给了大家希望，机构就把掐灭了。。$创业板指(SZ399006)$ $新能源(CSI000941)$ #降息来了！6月LPR报价下调10个基点#,2023/6/20 07:58,,1,0,1,10062,0,False,False,False,True,0,8687456694.0,31994.0,基金复基金,大V,Bearish
6月15日，工信部联合发改委、农业农村部、商务部、国家能源局发布关于开展2023年新能源汽车下乡活动的通知。活动时间为2023年6月-12月，本次参与活动车型共69款，包括：比亚迪唐DM-i、宋PLUS、海豹冠军款、深蓝SL03；哪吒U-11、V2；五菱宏光MINIEV等车型。$新能源(CSI000941)$,2023/6/16 06:50,,0,1,0,14660,0,False,False,False,True,0,4117913565.0,137.0,Harden1,,Bullish
6月15日，新能源版块久违领涨，集体反弹。对此，中国银河证券财富星首席投资顾问高乐认为，新能源赛道进入阶段性反弹，五矿证券梁承伟认为，政策预期回暖，行情有望摆脱盘局。当下，新能源版块有政策呵护的信号，无论情绪还是估值都有修复的需求，理论上存在变好的可能性。随着全球对碳...,2023/6/15 19:56,新能源再度领涨，春天回来了？,0,1,0,4976,0,False,False,False,True,0,6077641915.0,16.0,解局新能源,路人,Bullish
充电桩作为新能源车的补能装置，在新能源车不断增长带来的需求提升、以及国家多项政策的支持引导下，我国充电桩保有量持续增长，车桩比整体上呈逐渐改善的趋势，2022 年我国车桩比为2.5：1，其中公共车桩比为7.3：1。预计到2025 年、2030 年，中国公共充电桩保有量将分别达到440 万、760 万台，202...,2023/6/19 19:39,国内充电桩市场玩家众多，有整合能力的龙头值得关注,3,0,0,18385,0,False,False,False,True,0,6077641915.0,16.0,解局新能源,路人,Bullish
【中信证券：厂商普遍新能源汽车超快充充电堆产品 车网互动成为大势所趋】中信证券研报认为，2023年6月7日，上海充换电展开幕，主流设备、运营商均有参展。从技术趋势上看，设备厂商普遍推出480kW及以上的针对新能源汽车超快充的充电堆产品，实现充电速度和电网冲击之间的平衡。在竞争日益激烈的情...,2023/6/8 13:08,,0,2,0,10112,1,False,False,False,True,0,9680827779.0,9.0,芝士冲咖啡,路人,Bullish
一个研究员朋友算了一下近1年“新能源”与“中特估”的相关性，只有0.22！这个相关度真的是相当低了。如果同时配置这两个板块，应该能很好分散风险——以$新能源(CSI000941)$ 为矛，$中证央企(SH000926)$ 为盾，岂不是无敌#行情轮动加快，后市谁能接棒# #持续调整！中字头连续回调...,2023/5/15 19:01,,5,10,0,16481,0,False,False,False,True,0,8687456694.0,31994.0,基金复基金,大V,Bullish
$新能源(CSI000941)$ $通威股份(SH600438)$ 最近看到很多人一直在唱空新能源跟光伏，我想说都跌到这个位置了，还在唱空，你是真傻还是故意？看下面几个图 上面几个图是新能源和光伏的估值百分位以及roe的走势图，如果不知道估值百分位和roe是啥意思的自己去补课！跌到了这个位置你们还在...,2023/4/23 09:30,今天聊聊新能源光伏这块,17,44,2,52114,1,False,False,False,True,0,4480402151.0,749.0,凌小云,,Bullish
$新能源(CSI000941)$ 大佬威武。,2023/7/3 20:24,,1,0,0,2396,0,False,False,False,True,0,7123068685.0,160.0,风云术士,,Bullish
"亚太股份公司的汽车电子操纵稳定系统(ESC)已研发成功,而带全力主动刹车功能的ESC是高级驾驶辅助系统(ADAS)和无人驾驶系统最重要的主动安全基础模块之一，目前正处于小批量生产的准备阶段；浙江世宝：全球领先的转向系统提供商，投建的研发中心将具备汽车智能技术基础研究、产品研发、产...",2023/7/4 19:45,,1,0,0,11757,0,False,False,False,True,0,1599468767.0,1141.0,老夫子谈股,,Bullish
储能是万亿级蓝海，短期被AI压过风头不改长期增速。周五盘后，国家发改委发布《电力需求侧管理办法（征求意见稿）》、《电力负荷管理办法（征求意见稿）》，征求时间为2023年5月19日-6月18日。这两个办法修订的主要内容之中，都新增了需求响应章节。受访专家表示，此举旨在推动需求侧资源进入...,2023/5/22 06:05,,2,4,0,22619,1,False,False,False,True,0,3025117772.0,389.0,行业洞察,,Bullish
现在看到$新能源(CSI000941)$ 涨，第一感受竟然是“惆怅”。因为这一年多，新能源基本上是“涨一天，跌三天”。所以，我总觉得明天要跌。。已经形成条件反射了#锂矿股继续飙升，融捷股份冲击涨停#,2023/5/15 11:45,,5,7,0,16232,0,False,False,False,True,0,8687456694.0,31994.0,基金复基金,大V,Bearish
A股就是这样当你绝望割肉以后他涨起来等你自信快回本的时候他又跌下去想想自己凭什么挣钱$中国中免(SH601888)$ $新能源(CSI000941)$,2023/6/17 14:09,,2,0,0,6465,0,False,False,False,True,0,7377966687.0,134.0,学习加情绪,,Bearish
我国新能源汽车进入全面市场拓展期，产销量连续8年位居全球第一，2022年全国新能源汽车销量超过688万辆，同比增长93.4%，整体市场渗透率达25.6%。截至2022年底，我国新能源汽车保有量已达1310万辆，充电桩规模达到520万个，车桩比达到2.5:1，为我国新能源汽车迈入千万辆规模提供了充电保障。随着新...,2023/6/16 19:52,新能源汽车进入全面市场拓展期，充电桩运作需“全包模式”破局,2,0,0,6381,0,False,False,False,True,0,6077641915.0,16.0,解局新能源,路人,Bullish
新能源板块作为前几年的大热赛道，在2021年11月触顶之后持续调整，又在去年5、6月份出现短暂的强力反弹，至今调整了近10个月。今年来，AIGC、半导体、中字头等板块热火朝天，而新能源却在1月份短暂上涨之后，开始表现疲软。根据东方财富网数据，新能源年内涨幅-5.72%，2023年首个交易日收盘30...,2023/4/26 09:01,新能源年内跌多涨少，是坚守还是下车？,30,15,0,16174,12,False,False,False,True,0,1970484761.0,5463.0,券基投研,,Bearish
【民生证券牟一凌：看好新能源和新群体消费】在民生证券“新浪潮·新机遇”2023中期投资策略会上，民生证券策略首席分析师牟一凌认为，2023年的经济仍然具有一定韧性，短期周期性底部或已出现。债务上限通过将导致美国的信用紧缩路径受阻，未来美元将走弱。行业配置方面，建议布局大宗商品、重要性...,2023/6/28 18:38,,1,0,0,11690,0,False,False,False,True,0,9680827779.0,9.0,芝士冲咖啡,路人,Bullish
$赣锋锂业(SZ002460)$ $宁德时代(SZ300750)$ $新能源(CSI000941)$ 颠覆性的钙钛矿电池出来了,2023/6/29 08:02,,1,0,0,12330,0,False,False,False,True,0,7076808144.0,205.0,恭喜发财万亿中核,,Bullish
新能源热度有所回升，这个板块我是长期看好。$上证指数(SH000001)$ $新能源(CSI000941)$ $宁德时代(SZ300750)$,2023/5/11 08:20,,17,4,0,12241,0,False,False,False,True,0,9581036284.0,4757.0,可乐说,,Bullish
对八方来说，做一体轮有正反面：需求增长潜力大，但低毛利影响总体利润。但用长远的眼光看发展，八方产品结构终将逐步稳定，一体轮电机会成为新的利润增长点。1.看八方一体轮业务，21年销售286万台， 22年销量413万台，增长了44%，说明下游订单的充足，天津基地扩产年330 万台，加上苏州一体...,2023/5/30 13:16,如何理解八方一体轮业务,2,1,1,37883,0,False,False,False,True,0,3539484868.0,445.0,加仓不嘉措,,Bullish
不是不爱国，从收益来看，还是美丽国纳斯达克收益好，至少比国内好多股票都涨的好$中国中免(SH601888)$ $新能源(CSI000941)$,2023/5/27 06:42,,4,1,0,9203,0,False,False,False,True,0,7377966687.0,134.0,学习加情绪,,Bearish
$光伏ETF(SH515790)$ $新能源(CSI000941)$ $通威股份(SH600438)$ 行业把通威的股价带起来，让那些想低价增发的机构去高处增,2023/5/15 12:34,,0,6,0,11298,0,False,False,False,True,0,4480402151.0,749.0,凌小云,,Bullish
$新能源(CSI000941)$ $伊利股份(SH600887)$ //@牛磊7vp:带动绝望气息的两种人，一种是自己亏，真的绝望，另一种嘴上绝望，不停加仓,2023/6/6 11:48,,1,1,0,6518,0,False,False,False,True,0,9877384182.0,37.0,泡沫之夏日,路人,Bullish
看完点赞，日赚百万！喜欢鸭鸭的可以点个关注呢！看完点赞，日赚百万！今天的市场可以说是浑浑噩噩的，但是也不算差。前面我们强调的科技板块再次强势领涨，AI，人工智能，半导体，芯片，传媒等。这都是我们上个月就一直再强调的机会。那么看了我的文章的朋友，并且是我的粉丝...,2023/6/13 20:55,刚要入场，市场传出重大利好，明天涨涨涨！,2,0,0,32980,0,False,False,False,True,0,6075298575.0,17.0,白鸭鸭,路人,Bullish
你们有没有发现餐饮特别火我住的附近来了好多家饭店至少新开10家那么餐饮产业链是可以的疫情3年苦了餐饮人们没法外出吃饭每当看到络绎不绝来吃饭的人们再穷也是要吃喝$新能源(CSI000941)$ $中国中免(SH601888)$,2023/6/15 06:01,,2,0,0,9511,0,False,False,False,True,0,7377966687.0,134.0,学习加情绪,,Bullish
5.18周四上午，$新能源(CSI000941)$ 今天整体是被杀的。ai部分反弹了一下。,2023/5/18 08:52,,0,4,0,2471,1,False,False,False,True,0,6098398784.0,1401.0,决策前瞻,,Bearish
《冯柳数据选股系统》今天大涨3%，回到新高！新书房装修好后会公布成分股，10只左右，仅供参考，模拟组合持续演示下去，看看能不能击败A股。$上证指数(SH000001)$ $沪深300(SH000300)$ $新能源(CSI000941)$,2023/6/2 13:08,,3,0,0,7314,0,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bullish
新能源车到底怎么了？新能源基金和个股还有救吗？#股市分析# #还能相信新能源基金吗# $新能源(CSI000941)$ 6月2日，国常会会议明确：要延续和优化新能源车车辆购置税减免政策。但新能源在如此“利好”消息下，为什么近期不涨反跌呢？一是这种利好，属于常规利好，并无预期之外的东西，国...,2023/6/5 13:22,新能源到底怎么了？基金和个股还有救吗？,3,0,0,4219,0,False,False,False,True,0,4724305063.0,2081.0,老牛投资观,,Bearish
日前，中国工程院院士、北京理工大学教授孙逢春在宇通集团商用车技术品牌全球发布会上表示，截止昨日我国新能源汽车保有量已超过1500万辆，目前全球渗透率约13.9%。据上证报记者获悉，购置税减免政策的再次延长有望给蓬勃发展中的中国新能源汽车产业注入新的动能，为整车、动力电池、充电桩等...,2023/6/5 09:42,新能源汽车板块利好持续，产业链反弹即将来临？,0,1,0,7815,0,False,False,False,True,0,6077641915.0,16.0,解局新能源,路人,Bullish
想请教一下大家，目前的成长行业或者个股，并附上理由，$新能源(CSI000941)$ $中药(BK0041)$ $创新药ETF(SZ159992)$,2023/4/15 14:42,,8,27,1,13006,4,False,False,False,True,0,4946506581.0,44.0,无语124,路人,Neutral
《比尔米勒致客户信全集》 第700页：技术分析的必要性我的儿子和我一起工作，刚刚获得了CFA和CMT，特许市场技术分析师的称号。我认为，当我们考虑图表，或考虑趋势时，我们认为图表的作用是帮助你直观地了解基本面，帮助你直观地了解价格的供需平衡。我认为这是值得考虑的。关于这本书，...,2023/4/29 19:11,,11,1,8,13180,3,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Neutral
#3200点# #市场下跌时，基民该如何应对# #AI算力最亮的星？光模块继续狂飙# 在击鼓传花的A股里，割呀割呀割；割新能源的资金，追AI的花在一日游的A股里，割呀割呀割；割AI的流动性，浇中特估的花在六亲不认的A股里，割呀割呀割；割主观的韭菜，甩给量化的锅在存量博弈的A股里...,2023/5/24 13:24,【吐槽】又见3200----在23年的A股里，割呀割呀割,0,2,1,6115,0,False,False,False,True,0,7295386255.0,29.0,宝檬发大才,路人,Bearish
$三一重能(SH688349)$ 2022年公司实现营收123.25亿元（+20.89%），归母净利润16.48亿元（+2.78%）；全年销售毛利率23.55%（-5.01pct.），销售净利率13.41%（-2.23pct.）。2023年一季度公司实现营业收入15.64亿元（-23.66%），归母净利润4.82亿元（-19.15%），投资净收益4.11亿元；单季度销售毛利率...,2023/5/16 07:03,,1,4,0,23143,0,False,False,False,True,0,3025117772.0,389.0,行业洞察,,Bearish
投资真的很难，特别是在市场悲观或者乐观时刻，保持理性难度很大$新能源ETF(SH516160)$ $新能源(CSI000941)$ $新能源ETF(SH516160)$,2023/6/21 04:32,,1,0,0,9744,0,False,False,False,True,0,2180099462.0,70910.0,山东步步高,大V,Neutral
先正达上市会对其它版块大量抽血，AI不好说，新能源中特估在上市前要先撤出来。$国企共赢ETF(SZ159719)$ $新能源(CSI000941)$ $人工智能(CSI931071)$,2023/6/16 17:34,,1,0,0,25040,0,False,False,False,True,0,9492663011.0,16.0,Greed_and_fear,路人,Bearish
一季度净收入增长150%，净亏损率同比收窄60%，这业绩给人信心。 6月16日，能链智电发布的2023年第一季度未经审计财务报告显示，一季度能链智电净收入为3620万元，同比增长150%，非国际通用会计准则计亏损1.02亿元，净亏损率同比收窄60%。能链智电预估，2023财年净收入将在5亿元至6亿元之间，增长至...,2023/6/16 18:29,,1,0,0,4701,0,False,False,False,True,0,9680827779.0,9.0,芝士冲咖啡,路人,Bullish
新能源股是打持久战的标的，没有耐心不要碰。【国新办21日举行促进新能源汽车产业高质量发展国务院政策例行吹风会】$宁德时代(SZ300750)$ $天齐锂业(SZ002466)$ $新能源(CSI000941)$,2023/6/19 19:08,,1,0,0,3207,0,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bullish
$新能源(CSI000941)$ 新闻联播新能源车下乡充电基础设施乡村正兴打通旅游消费$宁德时代(SZ300750)$,2023/5/5 17:15,,17,1,0,28431,0,False,False,False,True,0,8344263017.0,52.0,怎奈何,路人,Bullish
今天持仓股未来的成飞集团中航电测暴涨，弥补了一下其他个股下跌带来的亏损。目前国际局势风云变幻，我周边环境恶化，军工龙头上市公司迎来了千载难逢的大发展机遇。坚定相信持有军工龙头必有厚报，亏了只当为国家安全做贡献。我的长线账户清仓了猪肉股东瑞股份和新能源股亿利洁能，因为其业...,2023/5/5 09:55,,11,3,0,58057,0,False,False,False,True,0,2435816323.0,1375.0,梦牛牛2010,,Bullish
$新能源(CSI000941)$ $光伏概念(BK0478)$ 不管是从行业估值，还是从大众情绪来看，新能源光伏这块都已经是底部了！,2023/5/10 05:47,,3,5,0,7051,0,False,False,False,True,0,4480402151.0,749.0,凌小云,,Bullish
$新湖中宝(SH600208)$ 0.6倍的市净率，新湖本身就有着强烈价值重估的需要。负债率每年越来越低，净负债已经低于60%。高科技投资不断开花结果，进入回报期。上海楼盘进入结算期，现金流和负债预期还会大幅改善。实业方面，和衢州的合作，在新能源、智能制造等也很快形成收...,2023/5/5 09:48,,6,4,0,46689,0,False,False,False,True,0,1003003319.0,557.0,命也时也,,Bullish
到底还要不要玩？百万持仓，贵在真实，又是满仓挨艹的一天……两个股票账户一个基金账户，共计115万，今日亏损3800元，幸好做了半仓的债券，用于防守，要不然关灯吃大面了。兄弟们太难了，守大A，比守寡还难……你们说大A这个游戏，咱们小散到底还要不要玩下去#百...,2023/5/31 20:55,,1,1,0,6178,0,False,False,False,True,0,7002721724.0,1.0,虎哥百万实盘日记,路人,Bearish
用人工智能做价值投资一、如果现在被裁员，你会如何应对？01 退豪车、退首付、退机票上周杭州某大厂传出裁员消息后，网上马上传出各种段子：如果你最近看见有人疯狂退豪车定金，退房子首付，退奢侈品和旅游订单、机票，那他可能是一位刚失业的互联网高管。我一开始也只当是段...,2023/5/28 21:56,如何避免中产焦虑,2,0,1,31808,0,False,False,False,True,0,4090887932.0,41.0,量化巴菲特,路人,Neutral
$人工智能(CSI931071)$ $数字经济(CSI931582)$ $新能源(CSI000941)$ 量化本来的作用应该是通过大量交易找出股票的真实价值。到了癌股都变成了托尼老师，一个板块同涨同跌，时间和幅度都是那么的相似。大家伙已经躺平，任由量化跟着指数剃头。拿着最大的钱和最先进的设备在做最low的...,2023/5/22 09:17,,0,2,0,3398,0,False,False,False,True,0,7570619658.0,185.0,瞎资ShawCapital,,Bearish
回复@行业洞察: 这个我知道，耐力投资啊。你有新的解读？//@行业洞察:回复@价值投资历程:【转发组文】牛市赚价格，熊市赚股份$通威股份(SH600438)$ 关注组件份额 $光伏概念(BK0478)$ $新能源(CSI000941)$ #新能源# #强势反弹！新能源赛道见底了吗# #行情轮动加快，后市谁能接棒#,2023/5/14 05:33,,6,1,0,21609,0,False,False,False,True,0,3455034794.0,47100.0,黑色磁铁,大V,Neutral
欧洲市场是新能源企业必争之地，星源材质出海再提速$星源材质(SZ300568)$ $恩捷股份(SZ002812)$ $新能源(CSI000941)$,2023/5/15 20:46,,4,1,0,17285,1,False,False,False,True,0,4008538962.0,15.0,lingling111,路人,Bullish
兄弟们，锂矿我又回本了，进一步明确了超高弹性手里持仓全部浮盈，继续向年内新高挺进。$新能源(CSI000941)$ $上证指数(SH000001)$ $沪深300(SH000300)$,2023/6/2 09:19,,2,0,0,11322,0,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bullish
【 锂矿股的逻辑与演绎 】这两天赣锋锂业明显比港股大盘强得多！《比尔米勒致客户信和市场分析全集》第730页：我认为这是两件事。这是供应与需求的关系，有一个固定的供应。如果你知道，对一个固定供应的东西有不断增长和可持续增长的需求，价格将上升。这也是基本的风险回报。,2023/5/3 08:48,,4,4,0,20834,4,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bullish
【 股票池更新： 跌得只剩三分之一的新能源 】从赛道之王的新能源，到如今狗不理的垃圾之王——仅仅过去三年。如果相信A股的基金就是周而复始，循环往复，不可能有长期大牛市，那么，现在已经跌的只剩下三分之一的新能源，向下还能跌多少？新能源基本面不会被证伪，只是违背了资本...,2023/5/5 11:36,,8,0,2,22617,1,False,False,False,True,0,1542561424.0,9423.0,拼命三郎的投资进阶,,Bearish
$新能源(CSI000941)$ $赣锋锂业(SZ002460)$ 蓝科锂业600吨碳酸锂拍卖成功 最高成交价25.1万元/吨】青海盐湖蓝科锂业股份有限公司拍卖30吨/场碳酸锂 (99.2%-99.6%) ，10场拍卖成交价区间241000-247000元/吨 ，拍卖60吨/场碳酸锂 (99.2%-99.6%) ，5场拍卖成交价区间245000-251000元/吨。锂价能...,2023/5/11 16:33,,6,2,0,9806,1,False,False,False,True,0,7510078989.0,29.0,韭菜种子鬼,路人,Bullish
1.$新能源(CSI000941)$ 确定性➕成长2.$人工智能(CSI931071)$ 产业升级，国运破局的可能性之一3.$电力(BK0045)$ 衰退弱复苏下的估值修复➕绿电成长1.新能源要找自身阿尔法，贝塔增速没那么快了。2.人工智能前半段博傻，后半段看谁能真变现...,2023/5/25 20:35,,0,1,0,4504,0,False,False,False,True,0,5843247435.0,737.0,预期管理大师,,Bullish
$比亚迪(SZ002594)$ $新能源(CSI000941)$ $天赐材料(SZ002709)$ 新能源里面就剩比亚迪能看看了,2023/5/31 08:17,,3,0,0,10623,0,False,False,False,True,0,5814113061.0,19.0,行稳致远-s,路人,Bearish
往后的形式越来越严峻了，会不会杀权重，不知道。总之看戏！反正我回归啦💗作为局外人，也观望一个月了，也不打算在某只股票上深耕了，因为我发现现在韭菜涨一点，就马上被割一点，丝毫不留，市场挺残酷的。$上证指数(SH000001)$ $新能源(CSI000941)$ $沪深300ETF(SH510300)$,2023/4/25 19:13,,9,9,0,15984,0,False,False,False,True,0,4408351741.0,3076.0,不要叫我罗大娘,,Bearish
【转发组文】牛市赚价格，熊市赚股份$通威股份(SH600438)$ 关注组件份额$光伏概念(BK0478)$ $新能源(CSI000941)$ #新能源# #强势反弹！新能源赛道见底了吗# #行情轮动加快，后市谁能接棒#,2023/5/14 04:17,,0,2,0,14168,1,False,False,False,True,0,3025117772.0,389.0,行业洞察,,Bullish
医疗医药和新能源继续磨底，这两个板块不好，创业板也好不了，从创业板的走势看，看看能否在这个位置形成一个小双底，如果这个点位能稳住，那么新能源和医疗医药后面会有一波反弹，如果这个位置跌破，那么还得继续探底，目前我持有的医药也被套住了，躺平了，这个位置输时间输不了钱$中证医疗(SZ39...,2023/5/7 10:27,,7,2,0,17321,0,False,False,False,True,0,3486602849.0,1847.0,炒股要随机应变,,Bearish
$新能源(CSI000941)$ $光伏概念(BK0478)$ $钧达股份(SZ002865)$ 已经跌的怀疑人生了。到底什么时候才能止跌反弹？反弹高度又有多少？如果反弹了，是不是应该换一个没有减持，没有定增，业绩大涨的光伏股票换换才有机会回本呢？我觉得我自己也是活该。赚10万没有跑，现在硬亏20多。,2023/4/25 15:21,,4,10,0,16281,0,False,False,False,True,0,4812445079.0,70.0,AndyangYY,路人,Bearish
连续加仓了近三个月，今天回本盈利了@省心省力 @陈达美股投资 @雪球基金 #宁德时代# $宁德时代(SZ300750)$ $新能源(CSI000941)$,2023/6/15 13:42,长风破浪会有时,1,0,0,3826,0,False,False,False,True,0,3450387564.0,2.0,匿名战士,路人,Bullish
上周五，指数带量反弹，我们天天说的人工智能和新能源赛道都有表现。技术上上证3346缺口仍是阻力，需要实质利好突破。而从最近披露的数据看，经济复苏乏力，指数震荡首选。周末两个巨无霸IPO的消息，更是让人心怀忐忑。如果今天能扛住，放量上涨，主流热点继续，那么市场就可能活了，我...,2023/6/12 05:20,空即是色,1,0,0,5547,0,False,False,False,True,0,9067004687.0,104.0,好运盈门,,Neutral
